Table A-6,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
13.1213,"Science, Technology, Engineering, and Mathematics (STEM) Educational Methods",Education,Teacher education and teaching fields,Science education
13.1316,Science Teacher Education/ General Science Teacher Education,Education,Teacher education and teaching fields,Science education
13.1321,Computer Teacher Education,Education,Teacher education and teaching fields,Science education
13.1322,Biology Teacher Education,Education,Teacher education and teaching fields,Science education
13.1323,Chemistry Teacher Education,Education,Teacher education and teaching fields,Science education
13.1329,Physics Teacher Education,Education,Teacher education and teaching fields,Science education
13.1332,Geography Teacher Education,Education,Teacher education and teaching fields,Science education
13.1335,Psychology Teacher Education,Education,Teacher education and teaching fields,Science education
13.1337,Earth Science Teacher Education,Education,Teacher education and teaching fields,Science education
13.1338,Environmental Education,Education,Teacher education and teaching fields,Science education
14.9999b,Engineering Education,Education,Teacher education and teaching fields,Science education
13.1317,Social Science Teacher Education,Education,Teacher education and teaching fields,Social science education
13.1318,Social Studies Teacher Education,Education,Teacher education and teaching fields,Social science education
13.1328,History Teacher Education,Education,Teacher education and teaching fields,Social science education
13.0202,Multicultural Education,Education,Teacher education and teaching fields,"Teacher education and professional development, other"
13.0203,Indian/ Native American Education,Education,Teacher education and teaching fields,"Teacher education and professional development, other"
13.1206,"Teacher Education, Multiple Levels",Education,Teacher education and teaching fields,"Teacher education and professional development, other"
13.1211,Online Educator/ Online Teaching,Education,Teacher education and teaching fields,"Teacher education and professional development, other"
13.1214,College/ Postsecondary/ University Teaching,Education,Teacher education and teaching fields,"Teacher education and professional development, other"
13.1214b,Developmental Education,Education,Teacher education and teaching fields,"Teacher education and professional development, other"
13.1299,"Teacher Education and Professional Development, Specific Levels and Methods, Other",Education,Teacher education and teaching fields,"Teacher education and professional development, other"
13.1299b,Teaching and Learning,Education,Teacher education and teaching fields,"Teacher education and professional development, other"
13.1303,Business and Innovation/ Entrepreneurship Teacher Education,Education,Teacher education and teaching fields,"Teacher education and professional development, other"
13.1304,Driver and Safety Teacher Education,Education,Teacher education and teaching fields,"Teacher education and professional development, other"
13.1309,Technology Teacher Education/ Industrial Arts Teacher Education,Education,Teacher education and teaching fields,"Teacher education and professional development, other"
13.1310,Sales and Marketing Operations/ Marketing and Distribution Teacher Education,Education,Teacher education and teaching fields,"Teacher education and professional development, other"
13.1324,Drama and Dance Teacher Education,Education,Teacher education and teaching fields,"Teacher education and professional development, other"
13.1334,School Librarian/ School Library Media Specialist,Education,Teacher education and teaching fields,"Teacher education and professional development, other"
13.1399,"Teacher Education and Professional Development, Specific Subject Areas, Other",Education,Teacher education and teaching fields,"Teacher education and professional development, other"
13.1201b,Workforce Education and Development,Education,"Education, other",Workforce education and development
13.1319,Technical Teacher Education,Education,"Education, other",Workforce education and development
13.1320,Trade and Industrial Teacher Education,Education,"Education, other",Workforce education and development
13.0101,"Education, General",Education,"Education, other","Education, general"
13.0101b,Educational Studies,Education,"Education, other","Education, general"
13.1501,Teacher Assistant/ Aide,Education,"Education, other","Education, general"
13.1599,"Teaching Assistants/ Aides, Other",Education,"Education, other","Education, general"
13.9999,"Education, Other",Education,"Education, other","Education, other"
16.1200,"Classics and Classical Languages, Literatures, and Linguistics, General",Humanities and arts,Letters,Classics
16.1202,Ancient/ Classical Greek Language and Literature,Humanities and arts,Letters,Classics
16.1203,Latin Language and Literature,Humanities and arts,Letters,Classics
16.1299,"Classics and Classical Languages, Literatures, and Linguistics, Other",Humanities and arts,Letters,Classics
30.2201,Ancient Studies/ Civilization,Humanities and arts,Letters,Classics
30.2202,"Classical, Ancient Mediterranean, and Near Eastern Studies and Archaeology",Humanities and arts,Letters,Classics
30.2299,"Classical and Ancient Studies, Other",Humanities and arts,Letters,Classics
16.0104,Comparative Literature,Humanities and arts,Letters,Comparative literature
30.3601,Cultural Studies and Comparative Literature,Humanities and arts,Letters,Comparative literature
23.1401,General Literature,Humanities and arts,Letters,American literature (U.S. and Canada)
23.1402,American Literature (United States),Humanities and arts,Letters,American literature (U.S. and Canada)
23.1403,American Literature (Canadian),Humanities and arts,Letters,American literature (U.S. and Canada)
23.1405,Children's and Adolescent Literature,Humanities and arts,Letters,American literature (U.S. and Canada)
23.1499,"Literature, Other",Humanities and arts,Letters,American literature (U.S. and Canada)
23.1404,English Literature (British and Commonwealth),Humanities and arts,Letters,English literature (British and commonwealth)
23.0101,"English Language and Literature, General",Humanities and arts,Letters,English language
23.9999,"English Language and Literature/ Letters, Other",Humanities and arts,Letters,English language
23.1302,Creative Writing,Humanities and arts,Letters,Creative writing
50.0504,Playwriting and Screenwriting,Humanities and arts,Letters,Creative writing
