Table A-5,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
16.0408,"Bosnian, Serbian, and Croatian Languages and Literatures",Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
16.0409,Slovak Language and Literature,Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
16.0410,Ukrainian Language and Literature,Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
16.0499,"Slavic, Baltic, and Albanian Languages, Literatures, and Linguistics, Other",Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
16.0500,"Germanic Languages, Literatures, and Linguistics, General",Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
16.0501,German Language and Literature,Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
16.0502,"Scandinavian Languages, Literatures, and Linguistics",Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
16.0503,Danish Language and Literature,Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
16.0504,Dutch/ Flemish Language and Literature,Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
16.0505,Norwegian Language and Literature,Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
16.0506,Swedish Language and Literature,Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
16.0599,"Germanic Languages, Literatures, and Linguistics, Other",Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
16.0601,Modern Greek Language and Literature,Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
16.0700,"South Asian Languages, Literatures, and Linguistics, General",Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
16.0701,Hindi Language and Literature,Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
16.0702,"Sanskrit and Classical Indian Languages, Literatures, and Linguistics",Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
16.0704,Bengali Language and Literature,Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
16.0705,Punjabi Language and Literature,Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
16.0706,Tamil Language and Literature,Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
16.0707,Urdu Language and Literature,Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
16.0799,"South Asian Languages, Literatures, and Linguistics, Other",Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
16.0801,"Iranian Languages, Literatures, and Linguistics",Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
16.1001,"American Indian/ Native American Languages, Literatures, and Linguistics",Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
16.1100,"Middle/ Near Eastern and Semitic Languages, Literatures, and Linguistics, General",Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
16.1101,Arabic Language and Literature,Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
16.1102,Hebrew Language and Literature,Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
16.1103,"Ancient Near Eastern and Biblical Languages, Literatures, and Linguistics",Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
16.1199,"Middle/ Near Eastern and Semitic Languages, Literatures, and Linguistics, Other",Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
16.1301,"Celtic Languages, Literatures, and Linguistics",Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
16.1400,"Southeast Asian Languages, Literatures, and Linguistics, General",Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
16.1401,"Australian/ Oceanic/ Pacific Languages, Literatures, and Linguistics",Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec"
